FIPS,year,tot_out,tot_in,net_out,Median AQI
8099,2010,187.0,86.0,101.0,24
8099,2011,201.0,148.0,53.0,21
8099,2012,215.0,207.0,8.0,23
8099,2013,193.0,138.0,55.0,18
8099,2014,186.0,0.0,186.0,19
8099,2015,41.0,0.0,41.0,14
8099,2016,0.0,0.0,0.0,17
8099,2017,90.0,63.0,27.0,17
8099,2018,38.0,0.0,38.0,16
8099,2019,0.0,0.0,0.0,14
8101,1993,2140.0,2791.0,-651.0,23
8101,1994,2211.0,2882.0,-671.0,26
8101,1995,2232.0,2626.0,-394.0,20
8101,1996,2139.0,2943.0,-804.0,21
8101,1997,2228.0,2946.0,-718.0,23
8101,1998,2536.0,3408.0,-872.0,21
8101,1999,2696.0,3471.0,-775.0,26
8101,2000,2798.0,3430.0,-632.0,30
8101,2001,2797.0,3910.0,-1113.0,33
8101,2002,2523.0,3908.0,-1385.0,29
8101,2003,2882.0,3487.0,-605.0,30
8101,2004,2928.0,3073.0,-145.0,27
8101,2005,2738.0,3342.0,-604.0,29
8101,2006,2798.0,3566.0,-768.0,33
8101,2007,2753.0,3835.0,-1082.0,28
8101,2008,2865.0,3593.0,-728.0,29
8101,2009,2856.0,3409.0,-553.0,44
8101,2010,2428.0,2998.0,-570.0,24
8101,2011,2761.0,3255.0,-494.0,21
8101,2012,3440.0,3332.0,108.0,24
8101,2013,3433.0,3824.0,-391.0,22
8101,2014,2773.0,3062.0,-289.0,23
8101,2015,1936.0,2065.0,-129.0,19
8101,2016,2734.0,3027.0,-293.0,20
8101,2017,3855.0,4883.0,-1028.0,22
8101,2018,2654.0,3424.0,-770.0,23
8101,2019,2742.0,3569.0,-827.0,20
8103,2010,195.0,90.0,105.0,45
8103,2011,72.0,103.0,-31.0,48
8103,2012,154.0,79.0,75.0,46
8103,2013,186.0,128.0,58.0,47
8103,2014,75.0,0.0,75.0,44
8103,2015,49.0,43.0,6.0,43
8103,2016,75.0,40.0,35.0,43
8103,2017,100.0,110.0,-10.0,44
8103,2018,49.0,59.0,-10.0,45
8103,2019,65.0,50.0,15.0,44
8107,1993,428.0,483.0,-55.0,25
8107,1994,362.0,571.0,-209.0,22
8107,1995,442.0,474.0,-32.0,20
8107,1996,465.0,519.0,-54.0,23
8107,1997,528.0,478.0,50.0,20
8107,1998,556.0,469.0,87.0,20
8107,1999,549.0,615.0,-66.0,18
8107,2000,605.0,604.0,1.0,20
8107,2001,637.0,601.0,36.0,19
8107,2002,614.0,548.0,66.0,19
8107,2003,516.0,499.0,17.0,19
8107,2004,544.0,494.0,50.0,17
8107,2005,559.0,512.0,47.0,17
8107,2006,574.0,476.0,98.0,19
8107,2007,524.0,555.0,-31.0,19
8107,2008,505.0,661.0,-156.0,21
8107,2009,515.0,660.0,-145.0,17
8107,2010,625.0,424.0,201.0,16
8107,2011,562.0,378.0,184.0,15
8107,2012,615.0,556.0,59.0,15
8107,2013,633.0,661.0,-28.0,15
8107,2014,497.0,393.0,104.0,15
8107,2015,270.0,248.0,22.0,13
8107,2016,430.0,443.0,-13.0,15
8107,2017,520.0,679.0,-159.0,15
8107,2018,456.0,407.0,49.0,15
8107,2019,426.0,392.0,34.0,13
8111,1993,0.0,0.0,0.0,11
8111,1994,0.0,0.0,0.0,12
8111,1995,0.0,0.0,0.0,10
8111,1996,0.0,0.0,0.0,9
8111,1997,0.0,0.0,0.0,11
8111,1998,0.0,0.0,0.0,10
8111,1999,0.0,0.0,0.0,12
8111,2000,0.0,0.0,0.0,10
8111,2001,0.0,0.0,0.0,9
8111,2002,0.0,0.0,0.0,8
8111,2003,0.0,0.0,0.0,9
8111,2004,0.0,0.0,0.0,8
8111,2005,0.0,0.0,0.0,8
8111,2006,0.0,0.0,0.0,8
8111,2007,0.0,0.0,0.0,9
8111,2008,0.0,0.0,0.0,8
8111,2009,0.0,0.0,0.0,9
8111,2010,0.0,0.0,0.0,8
8111,2011,0.0,0.0,0.0,8
8111,2012,0.0,0.0,0.0,10
8111,2013,0.0,0.0,0.0,9
8111,2014,0.0,0.0,0.0,8
8111,2015,0.0,0.0,0.0,6
8111,2016,0.0,0.0,0.0,6
8111,2017,0.0,0.0,0.0,7
8111,2018,0.0,0.0,0.0,8
8111,2019,0.0,0.0,0.0,7
8113,1993,133.0,89.0,44.0,31
8113,1994,103.0,123.0,-20.0,26
8113,1995,110.0,139.0,-29.0,25
8113,1996,155.0,87.0,68.0,21
8113,1997,172.0,97.0,75.0,22
8113,1998,165.0,142.0,23.0,21
8113,1999,193.0,128.0,65.0,20
8113,2000,232.0,109.0,123.0,19
8113,2001,111.0,159.0,-48.0,17
8113,2002,168.0,122.0,46.0,19
8113,2003,136.0,79.0,57.0,20
8113,2004,161.0,67.0,94.0,16
8113,2005,203.0,65.0,138.0,18
8113,2006,143.0,41.0,102.0,17
8113,2007,106.0,36.0,70.0,17
8113,2008,172.0,88.0,84.0,14
8113,2009,181.0,58.0,123.0,12
8113,2010,169.0,121.0,48.0,19
8113,2011,126.0,109.0,17.0,48
8113,2012,147.0,68.0,79.0,44
8113,2013,166.0,99.0,67.0,47
8113,2014,146.0,47.0,99.0,45
8113,2015,127.0,0.0,127.0,44
8113,2016,135.0,0.0,135.0,44
8113,2017,150.0,29.0,121.0,43
8113,2018,153.0,42.0,111.0,46
8113,2019,97.0,24.0,73.0,11
8117,1993,830.0,864.0,-34.0,15
8117,1994,931.0,1035.0,-104.0,21
8117,1995,899.0,1140.0,-241.0,17
8117,1996,1058.0,1118.0,-60.0,18
8117,1997,1154.0,1213.0,-59.0,17
8117,1998,1268.0,1005.0,263.0,18
8117,1999,1280.0,1192.0,88.0,17
8117,2000,1316.0,1074.0,242.0,17
8117,2001,1197.0,1214.0,-17.0,17
8117,2002,1381.0,1011.0,370.0,17
8117,2003,1235.0,997.0,238.0,13
8117,2004,1342.0,1005.0,337.0,13
8117,2005,1217.0,882.0,335.0,14
8117,2006,1155.0,1010.0,145.0,13
8117,2007,1177.0,908.0,269.0,13
8117,2008,1319.0,897.0,422.0,11
8117,2009,1142.0,954.0,188.0,13
8117,2010,1133.0,966.0,167.0,12
8117,2011,1629.0,915.0,714.0,12
8117,2012,1411.0,1140.0,271.0,12
8119,1994,644.0,1246.0,-602.0,44
8119,1995,621.0,1219.0,-598.0,36
8119,1996,717.0,1155.0,-438.0,28
8119,1997,854.0,1177.0,-323.0,33
8119,1998,868.0,1091.0,-223.0,32
8119,1999,919.0,1069.0,-150.0,24
8119,2000,1016.0,1229.0,-213.0,21
8119,2001,1034.0,1036.0,-2.0,20
8119,2002,1047.0,1139.0,-92.0,22
8119,2003,989.0,957.0,32.0,19
8119,2004,942.0,840.0,102.0,17
8119,2005,1084.0,1037.0,47.0,16
8119,2006,967.0,1055.0,-88.0,14
8119,2008,918.0,751.0,167.0,74
8119,2010,648.0,789.0,-141.0,51
8119,2018,758.0,1062.0,-304.0,58
8123,1993,5148.0,6407.0,-1259.0,38
8123,1994,5421.0,7007.0,-1586.0,38
8123,1995,5401.0,7052.0,-1651.0,38
8123,1996,5219.0,6741.0,-1522.0,37
8123,1997,5126.0,7246.0,-2120.0,39
8123,1998,5560.0,7213.0,-1653.0,40
8123,1999,5874.0,9037.0,-3163.0,39
8123,2000,6275.0,10292.0,-4017.0,38
8123,2001,6550.0,12024.0,-5474.0,40
8123,2002,6735.0,12796.0,-6061.0,42
8123,2003,7168.0,10978.0,-3810.0,45
8123,2004,7171.0,10657.0,-3486.0,44
8123,2005,7973.0,12422.0,-4449.0,44
8123,2006,8168.0,12145.0,-3977.0,47
8123,2007,8057.0,11712.0,-3655.0,45
8123,2008,9291.0,11949.0,-2658.0,44
8123,2009,9408.0,11719.0,-2311.0,43
8123,2010,9141.0,11411.0,-2270.0,46
8123,2011,9854.0,11137.0,-1283.0,46
8123,2012,10675.0,13374.0,-2699.0,48
8123,2013,12117.0,14974.0,-2857.0,46
8123,2014,10514.0,14066.0,-3552.0,45
8123,2015,7444.0,9802.0,-2358.0,47
8123,2016,10647.0,17260.0,-6613.0,45
8123,2017,14619.0,24385.0,-9766.0,47
8123,2018,10830.0,16974.0,-6144.0,50
8123,2019,11229.0,16860.0,-5631.0,45
9001,1993,28528.0,23187.0,5341.0,49
9001,1994,28057.0,23321.0,4736.0,51
9001,1995,28975.0,23995.0,4980.0,44
9001,1996,27170.0,23367.0,3803.0,43
9001,1997,28824.0,24283.0,4541.0,44
9001,1998,28229.0,24700.0,3529.0,44
9001,1999,28085.0,25073.0,3012.0,48
9001,2000,28310.0,24240.0,4070.0,44
9001,2001,28498.0,22981.0,5517.0,49
9001,2002,28277.0,23163.0,5114.0,46
9001,2003,28463.0,23304.0,5159.0,44
9001,2004,29041.0,23342.0,5699.0,42
9001,2005,30433.0,23364.0,7069.0,44
9001,2006,30436.0,22470.0,7966.0,42
9001,2007,27400.0,21374.0,6026.0,46
9001,2008,25379.0,22378.0,3001.0,45
9001,2009,22346.0,21210.0,1136.0,40
9001,2010,21277.0,21494.0,-217.0,43
9001,2011,21657.0,22770.0,-1113.0,39
9001,2012,26339.0,25869.0,470.0,44
9001,2013,28988.0,27809.0,1179.0,48
9001,2014,29219.0,24169.0,5050.0,48
9001,2015,20085.0,17933.0,2152.0,46
9001,2016,28292.0,23821.0,4471.0,45
9001,2017,39245.0,33933.0,5312.0,42
9001,2018,30864.0,27137.0,3727.0,41
9001,2019,29461.0,26321.0,3140.0,43
9003,1993,25361.0,18378.0,6983.0,40
9003,1994,25313.0,17735.0,7578.0,43
9003,1995,25993.0,18130.0,7863.0,39
9003,1996,24071.0,17372.0,6699.0,29
9003,1997,24492.0,18107.0,6385.0,38
9003,1998,22698.0,19128.0,3570.0,41
9003,1999,22769.0,20834.0,1935.0,44
9003,2000,23173.0,21958.0,1215.0,42
9003,2001,23078.0,21489.0,1589.0,48
9003,2002,22444.0,21828.0,616.0,44
9003,2003,21896.0,21352.0,544.0,46
9003,2004,22656.0,20587.0,2069.0,42
9003,2005,22993.0,21923.0,1070.0,44
9003,2006,23435.0,21651.0,1784.0,40
9003,2007,23366.0,21318.0,2048.0,40
9003,2008,23899.0,20881.0,3018.0,40
9003,2009,21769.0,20427.0,1342.0,34
9003,2010,20821.0,18953.0,1868.0,35
9003,2011,21414.0,19049.0,2365.0,39
9003,2012,24802.0,22101.0,2701.0,42
9003,2013,26471.0,22174.0,4297.0,46
9003,2014,22784.0,18849.0,3935.0,44
9003,2015,16040.0,13317.0,2723.0,45
9003,2016,24895.0,19550.0,5345.0,41
9003,2017,35541.0,28585.0,6956.0,41
9003,2018,26244.0,21690.0,4554.0,37
9003,2019,23996.0,20554.0,3442.0,39
9005,1993,4863.0,5823.0,-960.0,38
9005,1994,4888.0,5471.0,-583.0,41
9005,1995,4989.0,5609.0,-620.0,42
9005,1996,4512.0,5286.0,-774.0,42
9005,1997,4879.0,5351.0,-472.0,42
9005,1998,4873.0,5365.0,-492.0,44
9005,1999,5107.0,5753.0,-646.0,46
9005,2000,5105.0,5931.0,-826.0,38
9005,2001,4737.0,5921.0,-1184.0,25
9005,2002,4914.0,6294.0,-1380.0,44
9005,2003,4635.0,5796.0,-1161.0,44
9005,2004,5043.0,6030.0,-987.0,41
9005,2005,5247.0,6091.0,-844.0,39
9005,2006,4796.0,5825.0,-1029.0,39
9005,2007,4786.0,5176.0,-390.0,39
9005,2008,4517.0,4754.0,-237.0,36
9005,2009,4171.0,4144.0,27.0,34
9005,2010,3919.0,4166.0,-247.0,38
9005,2011,4019.0,4012.0,7.0,37
9005,2012,4731.0,4822.0,-91.0,40
9005,2013,5033.0,5124.0,-91.0,41
9005,2014,4144.0,4674.0,-530.0,41
9005,2015,3218.0,3232.0,-14.0,39
9005,2016,4266.0,4808.0,-542.0,38
9005,2017,6146.0,7243.0,-1097.0,37
9005,2018,4609.0,5513.0,-904.0,36
9005,2019,4247.0,5242.0,-995.0,37
9007,1993,5146.0,5683.0,-537.0,38
9007,1994,5012.0,5663.0,-651.0,40
9007,1995,5103.0,5813.0,-710.0,39
9007,1996,5230.0,5631.0,-401.0,38
9007,1997,5185.0,5969.0,-784.0,41
9007,1998,5298.0,5907.0,-609.0,40
9007,1999,5453.0,6107.0,-654.0,37
9007,2000,5464.0,6915.0,-1451.0,32
9007,2001,5543.0,6651.0,-1108.0,40
9007,2002,5532.0,6792.0,-1260.0,44
9007,2003,5402.0,6675.0,-1273.0,43
9007,2004,5752.0,5971.0,-219.0,41
9007,2005,5433.0,6142.0,-709.0,43
9007,2006,5512.0,6283.0,-771.0,41
9007,2007,4920.0,5559.0,-639.0,44
9007,2008,5194.0,5740.0,-546.0,42
9007,2009,4797.0,5065.0,-268.0,35
9007,2010,5024.0,4846.0,178.0,44
9007,2011,4476.0,5040.0,-564.0,43
9007,2012,5500.0,5219.0,281.0,44
9007,2013,5970.0,6043.0,-73.0,43
9007,2014,4931.0,4919.0,12.0,43
9007,2015,3477.0,3666.0,-189.0,43
9007,2016,5019.0,5503.0,-484.0,44
9007,2017,7224.0,7979.0,-755.0,40
9007,2018,5092.0,5743.0,-651.0,40
9007,2019,5084.0,5609.0,-525.0,41
9009,1993,21694.0,16382.0,5312.0,57
9009,1994,21398.0,16174.0,5224.0,52
9009,1995,21273.0,17729.0,3544.0,44
9009,1996,20450.0,16870.0,3580.0,45
9009,1997,21162.0,18066.0,3096.0,44
9009,1998,21258.0,19058.0,2200.0,46
9009,1999,22394.0,19367.0,3027.0,50
9009,2000,22038.0,19919.0,2119.0,54
9009,2001,21478.0,21229.0,249.0,60
9009,2002,22229.0,22090.0,139.0,56
9009,2003,21349.0,22515.0,-1166.0,59
9009,2004,22753.0,21567.0,1186.0,56
9009,2005,23618.0,22900.0,718.0,52
9009,2006,24415.0,22690.0,1725.0,48
9009,2007,23775.0,21709.0,2066.0,45
9009,2008,23323.0,20539.0,2784.0,46
9009,2009,21703.0,19534.0,2169.0,41
9009,2010,20665.0,18579.0,2086.0,42
9009,2011,21061.0,18048.0,3013.0,44
9009,2012,24119.0,20731.0,3388.0,48
9009,2013,25822.0,21855.0,3967.0,51
9009,2014,22140.0,18353.0,3787.0,44
9009,2015,15963.0,13734.0,2229.0,45
9009,2016,23292.0,19026.0,4266.0,44
9009,2017,32047.0,28005.0,4042.0,40
9009,2018,24580.0,22231.0,2349.0,40
9009,2019,23484.0,21314.0,2170.0,41
9011,1993,9593.0,8437.0,1156.0,34
9011,1994,9267.0,8932.0,335.0,34
9011,1995,8909.0,9356.0,-447.0,32
9011,1996,8895.0,8454.0,441.0,34
9011,1997,9746.0,9016.0,730.0,34
9011,1998,9978.0,7906.0,2072.0,33
9011,1999,8671.0,7891.0,780.0,44
9011,2000,8120.0,8485.0,-365.0,43
9011,2001,8421.0,7959.0,462.0,46
9011,2002,8103.0,8832.0,-729.0,43
9011,2003,8069.0,8400.0,-331.0,43
9011,2004,8815.0,8642.0,173.0,40
9011,2005,8672.0,8450.0,222.0,45
9011,2006,9284.0,8477.0,807.0,43
9011,2007,8496.0,7933.0,563.0,42
9011,2008,8358.0,8519.0,-161.0,41
9011,2009,8164.0,7769.0,395.0,38
9011,2010,7800.0,6768.0,1032.0,37
9011,2011,8318.0,7099.0,1219.0,41
9011,2012,8670.0,7356.0,1314.0,43
9011,2013,9211.0,7586.0,1625.0,46
9011,2014,7511.0,6280.0,1231.0,40
9011,2015,4749.0,4058.0,691.0,36
9011,2016,7206.0,6452.0,754.0,34
9011,2017,10476.0,9642.0,834.0,34
9011,2018,7238.0,6979.0,259.0,35
9011,2019,6888.0,6600.0,288.0,37
9013,1993,5152.0,5159.0,-7.0,30
9013,1994,5219.0,5296.0,-77.0,33
9013,1995,5102.0,5312.0,-210.0,30
9013,1996,4489.0,4909.0,-420.0,22
9013,1997,4776.0,5186.0,-410.0,26
9013,1998,5016.0,5165.0,-149.0,31
9013,1999,4904.0,5456.0,-552.0,44
9013,2000,5046.0,5895.0,-849.0,39
9013,2001,4661.0,5539.0,-878.0,46
9013,2002,4864.0,5580.0,-716.0,47
9013,2003,4620.0,5929.0,-1309.0,43
9013,2004,4728.0,5506.0,-778.0,40
9013,2005,5064.0,5669.0,-605.0,44
9013,2006,4978.0,5722.0,-744.0,44
9013,2007,4723.0,5207.0,-484.0,41
9013,2008,4535.0,5292.0,-757.0,41
9013,2009,4508.0,4669.0,-161.0,38
9013,2010,4339.0,4650.0,-311.0,43
9013,2011,4474.0,4573.0,-99.0,39
9013,2012,4730.0,4908.0,-178.0,44
9013,2013,5153.0,5205.0,-52.0,41
9013,2014,4165.0,4482.0,-317.0,41
9013,2015,2963.0,3204.0,-241.0,39
9013,2016,4400.0,4912.0,-512.0,41
9013,2017,6376.0,7321.0,-945.0,39
9013,2018,4816.0,5330.0,-514.0,38
9013,2019,4244.0,4976.0,-732.0,42
9015,1993,2599.0,2712.0,-113.0,15
9015,1994,2554.0,2698.0,-144.0,37
9015,1995,2455.0,2818.0,-363.0,38
9015,1996,2575.0,2208.0,367.0,32
9015,1997,2599.0,2249.0,350.0,36
9015,1998,2666.0,2312.0,354.0,38
9015,1999,2817.0,2625.0,192.0,38
9015,2000,2774.0,2324.0,450.0,35
9015,2001,2750.0,2612.0,138.0,37
9015,2002,2683.0,2983.0,-300.0,35
9015,2003,2871.0,3211.0,-340.0,35
9015,2004,2887.0,3637.0,-750.0,32
9015,2005,3043.0,3554.0,-511.0,33
9015,2006,3086.0,3454.0,-368.0,32
9015,2007,3072.0,3126.0,-54.0,33
9015,2008,2979.0,2759.0,220.0,33
9015,2009,3061.0,2450.0,611.0,31
9015,2010,2772.0,2420.0,352.0,36
9015,2011,2831.0,2200.0,631.0,34
9015,2012,3206.0,3024.0,182.0,34
9015,2013,3193.0,2853.0,340.0,36
9015,2014,2497.0,2509.0,-12.0,34
9015,2015,1773.0,1834.0,-61.0,35
9015,2016,2537.0,2892.0,-355.0,35
9015,2017,3818.0,4734.0,-916.0,34
9015,2018,2848.0,3443.0,-595.0,34
9015,2019,2859.0,3205.0,-346.0,36
10001,1993,2617.0,3868.0,-1251.0,39
10001,1994,3067.0,3211.0,-144.0,47
10001,1995,2975.0,3804.0,-829.0,47
10001,1996,2201.0,3204.0,-1003.0,46
10001,1997,2122.0,3377.0,-1255.0,45
10001,1998,2162.0,3329.0,-1167.0,50
10001,1999,2124.0,3539.0,-1415.0,50
10001,2000,2198.0,3635.0,-1437.0,47
10001,2001,2005.0,3794.0,-1789.0,49
10001,2002,2251.0,4428.0,-2177.0,49
10001,2003,2182.0,4789.0,-2607.0,44
10001,2004,2368.0,5843.0,-3475.0,45
10001,2005,2330.0,6459.0,-4129.0,47
10001,2006,2668.0,6728.0,-4060.0,47
10001,2007,2627.0,6695.0,-4068.0,47
10001,2008,2700.0,6144.0,-3444.0,47
10001,2009,2652.0,5005.0,-2353.0,42
10001,2010,2504.0,4835.0,-2331.0,43
10001,2011,2594.0,4709.0,-2115.0,40
10001,2012,4853.0,5694.0,-841.0,41
10001,2013,4839.0,5641.0,-802.0,41
10001,2014,3863.0,4310.0,-447.0,42
10001,2015,2762.0,3514.0,-752.0,41
10001,2016,3738.0,4584.0,-846.0,39
10001,2017,5219.0,7129.0,-1910.0,39
10001,2018,3960.0,5629.0,-1669.0,38
10001,2019,3875.0,5548.0,-1673.0,42
10003,1993,11275.0,11440.0,-165.0,72
10003,1994,11186.0,12712.0,-1526.0,69
10003,1995,11860.0,12649.0,-789.0,74
10003,1996,11009.0,10984.0,25.0,62
10003,1997,11188.0,12001.0,-813.0,61
10003,1998,12543.0,12177.0,366.0,64
10003,1999,12119.0,13629.0,-1510.0,67
10003,2000,12130.0,13363.0,-1233.0,63
10003,2001,13087.0,13407.0,-320.0,72
10003,2002,12726.0,12489.0,237.0,67
10003,2003,12640.0,12503.0,137.0,67
10003,2004,13538.0,12875.0,663.0,62
10003,2005,14143.0,13584.0,559.0,65
10003,2006,14847.0,14803.0,44.0,62
10003,2007,14200.0,14075.0,125.0,56
10003,2008,13887.0,13588.0,299.0,53
10003,2009,12795.0,12737.0,58.0,46
10003,2010,12533.0,11534.0,999.0,50
10003,2011,12551.0,12597.0,-46.0,51
10003,2012,15785.0,15179.0,606.0,49
10003,2013,15393.0,15965.0,-572.0,45
10003,2014,13558.0,12556.0,1002.0,49
10003,2015,9838.0,10265.0,-427.0,48
10003,2016,14224.0,13754.0,470.0,44
10003,2017,20426.0,19306.0,1120.0,44
10003,2018,14833.0,14824.0,9.0,42
10003,2019,14693.0,14833.0,-140.0,43
10005,1993,2404.0,4337.0,-1933.0,49
10005,1994,2429.0,4790.0,-2361.0,41
10005,1995,2677.0,4591.0,-1914.0,32
10005,1996,2095.0,4223.0,-2128.0,33
10005,1997,2495.0,4412.0,-1917.0,41
10005,1998,2609.0,4254.0,-1645.0,48
10005,1999,2473.0,3838.0,-1365.0,49
10005,2000,2632.0,3820.0,-1188.0,49
10005,2001,2909.0,3492.0,-583.0,51
10005,2002,2958.0,4922.0,-1964.0,50
10005,2003,2841.0,5270.0,-2429.0,45
10005,2004,3125.0,5322.0,-2197.0,48
10005,2005,3079.0,5586.0,-2507.0,51
10005,2006,3373.0,4777.0,-1404.0,50
10005,2007,3141.0,4969.0,-1828.0,49
10005,2008,3233.0,4662.0,-1429.0,48
10005,2009,3331.0,3881.0,-550.0,44
10005,2010,2941.0,3962.0,-1021.0,47
10005,2011,3285.0,4075.0,-790.0,41
10005,2012,5489.0,7761.0,-2272.0,40
10005,2013,5248.0,8971.0,-3723.0,40
10005,2014,4234.0,7251.0,-3017.0,43
10005,2015,3517.0,4489.0,-972.0,42
10005,2016,3816.0,7703.0,-3887.0,41
10005,2017,5371.0,12941.0,-7570.0,41
10005,2018,4719.0,9619.0,-4900.0,40
10005,2019,4519.0,9374.0,-4855.0,42
11001,1993,41553.0,28229.0,13324.0,56
11001,1994,42202.0,26780.0,15422.0,58
11001,1995,41500.0,25516.0,15984.0,52
11001,1996,38428.0,23840.0,14588.0,50
11001,1997,37725.0,25208.0,12517.0,47
11001,1998,36259.0,25747.0,10512.0,50
11001,1999,35081.0,28063.0,7018.0,60
11001,2000,35279.0,27675.0,7604.0,59
11001,2001,33750.0,28436.0,5314.0,62
11001,2002,35240.0,27385.0,7855.0,58
11001,2003,35558.0,26351.0,9207.0,58
11001,2004,34551.0,27561.0,6990.0,57
11001,2005,35076.0,28025.0,7051.0,57
11001,2006,34472.0,29103.0,5369.0,54
11001,2007,34205.0,28662.0,5543.0,54
11001,2008,34743.0,30786.0,3957.0,51
11001,2009,30841.0,31979.0,-1138.0,49
11001,2010,31634.0,33463.0,-1829.0,51
11001,2011,32709.0,34573.0,-1864.0,54
11001,2012,37957.0,36291.0,1666.0,56
11001,2013,40394.0,37410.0,2984.0,48
11001,2014,37030.0,32640.0,4390.0,47
11001,2015,26916.0,25867.0,1049.0,47
11001,2016,38886.0,34142.0,4744.0,47
11001,2017,54415.0,42458.0,11957.0,51
11001,2018,40666.0,34351.0,6315.0,44
11001,2019,39901.0,33612.0,6289.0,44
12001,1993,7857.0,7803.0,54.0,20
12001,1994,7666.0,7823.0,-157.0,17
12001,1995,8030.0,8556.0,-526.0,18
12001,1996,8570.0,7916.0,654.0,17
12001,1997,8955.0,8170.0,785.0,31
12001,1998,9085.0,8282.0,803.0,39
12001,1999,9712.0,8168.0,1544.0,41
12001,2000,9442.0,8257.0,1185.0,37
12001,2001,9718.0,8663.0,1055.0,42
12001,2002,9705.0,8648.0,1057.0,37
12001,2003,9456.0,8515.0,941.0,37
12001,2004,9794.0,8933.0,861.0,40
12001,2005,9961.0,9148.0,813.0,40
12001,2006,9829.0,10559.0,-730.0,41
12001,2007,9792.0,9251.0,541.0,40
12001,2008,10632.0,9039.0,1593.0,35
12001,2009,10281.0,8568.0,1713.0,37
12001,2010,10039.0,8306.0,1733.0,41
12001,2011,10769.0,9582.0,1187.0,41
12001,2012,12300.0,10663.0,1637.0,36
12001,2013,11775.0,10307.0,1468.0,35
12001,2014,9407.0,7678.0,1729.0,35
12001,2015,6292.0,5948.0,344.0,34
12001,2016,9201.0,8280.0,921.0,37
12001,2017,13678.0,10764.0,2914.0,37
12001,2018,9980.0,8136.0,1844.0,33
12001,2019,9804.0,7971.0,1833.0,35
12003,1996,467.0,640.0,-173.0,36
12003,1997,581.0,617.0,-36.0,36
12003,1998,641.0,668.0,-27.0,38
12003,1999,632.0,743.0,-111.0,39
12003,2000,468.0,834.0,-366.0,40
12003,2001,572.0,643.0,-71.0,35
12003,2002,544.0,735.0,-191.0,35
12003,2003,728.0,707.0,21.0,33
12003,2004,650.0,888.0,-238.0,34
12003,2005,626.0,871.0,-245.0,34
12003,2006,733.0,957.0,-224.0,38
12003,2007,652.0,1004.0,-352.0,38
12003,2008,711.0,871.0,-160.0,34
12003,2009,682.0,832.0,-150.0,32
12003,2010,773.0,656.0,117.0,36
12003,2011,738.0,771.0,-33.0,36
12003,2012,830.0,754.0,76.0,33
12003,2013,781.0,782.0,-1.0,31
12003,2014,500.0,589.0,-89.0,33
12003,2015,428.0,549.0,-121.0,32
12003,2016,542.0,664.0,-122.0,34
12003,2017,798.0,966.0,-168.0,33
12003,2018,608.0,896.0,-288.0,31
12003,2019,633.0,845.0,-212.0,33
12005,1993,4629.0,6157.0,-1528.0,26
12005,1994,4261.0,5002.0,-741.0,20
12005,1995,4724.0,5150.0,-426.0,20
12005,1996,4916.0,5306.0,-390.0,19
12005,1997,4849.0,5023.0,-174.0,22
12005,1998,5835.0,5117.0,718.0,22
12005,1999,5004.0,5107.0,-103.0,23
12005,2000,5287.0,4692.0,595.0,39
12005,2001,5189.0,4890.0,299.0,40
12005,2002,4781.0,5476.0,-695.0,39
12005,2003,4593.0,5559.0,-966.0,38
12005,2004,4811.0,5481.0,-670.0,43
12005,2005,4865.0,6162.0,-1297.0,42
12005,2006,5487.0,5932.0,-445.0,44
12005,2007,5593.0,4535.0,1058.0,42
12005,2008,5735.0,5005.0,730.0,38
12005,2009,5369.0,5184.0,185.0,40
12005,2010,4965.0,4699.0,266.0,43
12005,2011,5834.0,5299.0,535.0,42
12005,2012,6053.0,6485.0,-432.0,38
12005,2013,6154.0,7333.0,-1179.0,38
12005,2014,4252.0,4944.0,-692.0,40
12005,2015,3019.0,3238.0,-219.0,37
12005,2016,4632.0,4451.0,181.0,38
12005,2017,7427.0,6487.0,940.0,40
12005,2018,7029.0,3958.0,3071.0,37
12005,2019,9788.0,3484.0,6304.0,38
12009,1993,12766.0,19988.0,-7222.0,36
12009,1994,13197.0,18461.0,-5264.0,34
12009,1995,13405.0,18558.0,-5153.0,38
12009,1996,14430.0,16124.0,-1694.0,38
12009,1997,13817.0,17500.0,-3683.0,40
12009,1998,13775.0,18003.0,-4228.0,41
12009,1999,13938.0,17936.0,-3998.0,41
12009,2000,13535.0,18015.0,-4480.0,41
12009,2001,13637.0,19129.0,-5492.0,38
12009,2002,12845.0,20136.0,-7291.0,38
12009,2003,12324.0,20020.0,-7696.0,36
12009,2004,11898.0,22698.0,-10800.0,38
12009,2005,13558.0,23168.0,-9610.0,38
12009,2006,15035.0,20534.0,-5499.0,43
12009,2007,14029.0,18731.0,-4702.0,42
12009,2008,15053.0,17787.0,-2734.0,41
12009,2009,14681.0,15460.0,-779.0,40
12009,2010,12752.0,15296.0,-2544.0,43
12009,2011,14301.0,15186.0,-885.0,41
12009,2012,17114.0,20674.0,-3560.0,40
12009,2013,17296.0,21489.0,-4193.0,37
12009,2014,12553.0,17592.0,-5039.0,39
12009,2015,8437.0,11913.0,-3476.0,37
12009,2016,11418.0,19042.0,-7624.0,39
12009,2017,17437.0,31191.0,-13754.0,39
12009,2018,13941.0,20657.0,-6716.0,37
12009,2019,13409.0,19646.0,-6237.0,36
12011,1993,46810.0,69784.0,-22974.0,39
