FIPS,year,tot_out,tot_in,net_out,total
28137,2003,907.0,1057.0,-150.0,26134
28137,2004,912.0,1022.0,-110.0,26599
28137,2005,1010.0,1139.0,-129.0,26968
28137,2006,926.0,1094.0,-168.0,27473
28137,2007,1023.0,1125.0,-102.0,27803
28137,2008,988.0,1107.0,-119.0,28222
28137,2009,839.0,1145.0,-306.0,28509
28137,2010,949.0,1172.0,-223.0,28981
28137,2011,1050.0,992.0,58.0,28734
28137,2012,1190.0,1117.0,73.0,28519
28137,2013,1117.0,1064.0,53.0,28341
28137,2014,1074.0,1124.0,-50.0,28244
28137,2015,846.0,844.0,2.0,28465
28137,2016,1045.0,1004.0,41.0,28310
28137,2017,1206.0,1384.0,-178.0,28595
28137,2018,1051.0,1001.0,50.0,28345
28137,2019,932.0,1004.0,-72.0,28304
28139,1993,413.0,531.0,-118.0,20094
28139,1994,447.0,506.0,-59.0,20286
28139,1995,427.0,478.0,-51.0,20551
28139,1996,407.0,433.0,-26.0,20671
28139,1997,431.0,451.0,-20.0,20942
28139,1998,502.0,435.0,67.0,21016
28139,1999,503.0,388.0,115.0,21069
28139,2000,515.0,514.0,1.0,20925
28139,2001,487.0,471.0,16.0,20979
28139,2002,455.0,452.0,3.0,21066
28139,2003,458.0,380.0,78.0,21179
28139,2004,498.0,445.0,53.0,21261
28139,2005,448.0,433.0,15.0,21536
28139,2006,440.0,391.0,49.0,21688
28139,2007,489.0,368.0,121.0,21884
28139,2008,533.0,499.0,34.0,21982
28139,2009,505.0,522.0,-17.0,22171
28139,2010,498.0,456.0,42.0,22240
28139,2011,605.0,577.0,28.0,22038
28139,2012,877.0,879.0,-2.0,21914
28139,2013,914.0,717.0,197.0,22000
28139,2014,564.0,574.0,-10.0,21976
28139,2015,358.0,275.0,83.0,22025
28139,2016,303.0,367.0,-64.0,22079
28139,2017,544.0,586.0,-42.0,21963
28139,2018,351.0,384.0,-33.0,22071
28139,2019,417.0,360.0,57.0,22021
28141,1993,335.0,466.0,-131.0,18251
28141,1994,488.0,433.0,55.0,18153
28141,1995,469.0,441.0,28.0,18224
28141,1996,360.0,422.0,-62.0,18420
28141,1997,360.0,449.0,-89.0,18573
28141,1998,378.0,478.0,-100.0,18660
28141,1999,410.0,397.0,13.0,18742
28141,2000,375.0,380.0,-5.0,19158
28141,2001,399.0,381.0,18.0,19020
28141,2002,351.0,364.0,-13.0,19144
28141,2003,356.0,304.0,52.0,19070
28141,2004,356.0,459.0,-103.0,19145
28141,2005,356.0,402.0,-46.0,19232
28141,2006,420.0,406.0,14.0,19424
28141,2007,456.0,469.0,-13.0,19581
28141,2008,481.0,440.0,41.0,19524
28141,2009,458.0,479.0,-21.0,19552
28141,2010,442.0,413.0,29.0,19594
28141,2011,394.0,434.0,-40.0,19634
28141,2012,440.0,585.0,-145.0,19617
28141,2013,421.0,422.0,-1.0,19505
28141,2014,264.0,478.0,-214.0,19429
28141,2015,253.0,311.0,-58.0,19485
28141,2016,370.0,326.0,44.0,19455
28141,2017,464.0,641.0,-177.0,19520
28141,2018,321.0,391.0,-70.0,19360
28141,2019,382.0,357.0,25.0,19368
28143,1993,233.0,175.0,58.0,8080
28143,1994,313.0,310.0,3.0,8223
28143,1995,315.0,161.0,154.0,8037
28143,1996,352.0,235.0,117.0,8030
28143,1997,425.0,311.0,114.0,8065
28143,1998,349.0,288.0,61.0,8041
28143,1999,463.0,242.0,221.0,7935
28143,2000,422.0,325.0,97.0,9242
28143,2001,356.0,366.0,-10.0,9416
28143,2002,437.0,553.0,-116.0,9823
28143,2003,546.0,648.0,-102.0,10142
28143,2004,625.0,600.0,25.0,10221
28143,2005,566.0,706.0,-140.0,10425
28143,2006,667.0,789.0,-122.0,10723
28143,2007,759.0,586.0,173.0,10853
28143,2008,753.0,652.0,101.0,10910
28143,2009,620.0,567.0,53.0,10862
28143,2010,672.0,516.0,156.0,10738
28143,2011,741.0,539.0,202.0,10589
28143,2012,681.0,597.0,84.0,10438
28143,2013,674.0,573.0,101.0,10454
28143,2014,511.0,475.0,36.0,10496
28143,2015,420.0,319.0,101.0,10264
28143,2016,503.0,345.0,158.0,10138
28143,2017,644.0,382.0,262.0,9989
28143,2018,483.0,375.0,108.0,9916
28143,2019,506.0,303.0,203.0,9602
28145,1993,693.0,657.0,36.0,22575
28145,1994,703.0,737.0,-34.0,22730
28145,1995,801.0,795.0,6.0,22837
28145,1996,638.0,667.0,-29.0,23124
28145,1997,735.0,881.0,-146.0,23566
28145,1998,636.0,717.0,-81.0,23861
28145,1999,722.0,764.0,-42.0,24121
28145,2000,705.0,1304.0,-599.0,25484
28145,2001,794.0,780.0,14.0,25649
28145,2002,757.0,750.0,7.0,25711
28145,2003,658.0,745.0,-87.0,25949
28145,2004,712.0,846.0,-134.0,26076
28145,2005,637.0,852.0,-215.0,26569
28145,2006,753.0,737.0,16.0,26762
28145,2007,745.0,703.0,42.0,26684
28145,2008,822.0,793.0,29.0,26931
28145,2009,701.0,893.0,-192.0,27070
28145,2010,706.0,806.0,-100.0,27162
28145,2011,936.0,818.0,118.0,27305
28145,2012,1594.0,1170.0,424.0,27339
28145,2013,1266.0,1062.0,204.0,27763
28145,2014,863.0,897.0,-34.0,28152
28145,2015,605.0,633.0,-28.0,28309
28145,2016,761.0,654.0,107.0,28298
28145,2017,966.0,1145.0,-179.0,28478
28145,2018,828.0,878.0,-50.0,28536
28145,2019,721.0,838.0,-117.0,28711
28147,1993,391.0,278.0,113.0,14258
28147,1994,333.0,419.0,-86.0,14308
28147,1995,400.0,316.0,84.0,14272
28147,1996,266.0,241.0,25.0,14306
28147,1997,299.0,288.0,11.0,14313
28147,1998,258.0,259.0,-1.0,14391
28147,1999,228.0,147.0,81.0,14211
28147,2000,339.0,233.0,106.0,15099
28147,2001,246.0,251.0,-5.0,15114
28147,2002,266.0,190.0,76.0,14988
28147,2003,196.0,238.0,-42.0,15049
28147,2004,250.0,198.0,52.0,15104
28147,2005,338.0,378.0,-40.0,15081
28147,2006,369.0,537.0,-168.0,15594
28147,2007,385.0,267.0,118.0,15515
28147,2008,360.0,288.0,72.0,15622
28147,2009,383.0,355.0,28.0,15505
28147,2010,372.0,351.0,21.0,15416
28147,2011,323.0,340.0,-17.0,15372
28147,2012,516.0,391.0,125.0,15069
28147,2013,511.0,390.0,121.0,14853
28147,2014,291.0,340.0,-49.0,14844
28147,2015,330.0,184.0,146.0,14604
28147,2016,308.0,279.0,29.0,14568
28147,2017,365.0,356.0,9.0,14515
28147,2018,349.0,203.0,146.0,14420
28147,2019,232.0,269.0,-37.0,14316
28149,1993,672.0,647.0,25.0,48237
28149,1994,765.0,1050.0,-285.0,48868
28149,1995,999.0,899.0,100.0,48872
28149,1996,941.0,760.0,181.0,48962
28149,1997,1006.0,1026.0,-20.0,49210
28149,1998,1005.0,874.0,131.0,49357
28149,1999,1132.0,873.0,259.0,49148
28149,2000,1172.0,883.0,289.0,49598
28149,2001,1070.0,868.0,202.0,49292
28149,2002,930.0,693.0,237.0,49115
28149,2003,911.0,726.0,185.0,48946
28149,2004,923.0,897.0,26.0,49092
28149,2005,922.0,693.0,229.0,48836
28149,2006,756.0,1072.0,-316.0,49440
28149,2007,1111.0,893.0,218.0,49163
28149,2008,1262.0,769.0,493.0,48457
28149,2009,976.0,865.0,111.0,48548
28149,2010,1033.0,901.0,132.0,48840
28149,2011,1144.0,787.0,357.0,48325
28149,2012,1255.0,1157.0,98.0,48226
28149,2013,1177.0,1108.0,69.0,48301
28149,2014,746.0,512.0,234.0,47951
28149,2015,579.0,458.0,121.0,47496
28149,2016,658.0,577.0,81.0,47017
28149,2017,941.0,524.0,417.0,46717
28149,2018,688.0,469.0,219.0,46096
28149,2019,714.0,459.0,255.0,45477
28151,1993,1408.0,1036.0,372.0,66529
28151,1994,1194.0,1143.0,51.0,66614
28151,1995,1388.0,1038.0,350.0,66355
28151,1996,1217.0,730.0,487.0,65882
28151,1997,1153.0,951.0,202.0,65528
28151,1998,1190.0,686.0,504.0,65173
28151,1999,1477.0,860.0,617.0,64265
28151,2000,1563.0,932.0,631.0,62657
28151,2001,1490.0,788.0,702.0,61221
28151,2002,1483.0,657.0,826.0,59570
28151,2003,1261.0,656.0,605.0,58072
28151,2004,1289.0,708.0,581.0,56802
28151,2005,1230.0,703.0,527.0,55872
28151,2006,1300.0,617.0,683.0,54325
28151,2007,1254.0,609.0,645.0,53069
28151,2008,1316.0,777.0,539.0,52236
28151,2009,1196.0,784.0,412.0,51565
28151,2010,1041.0,804.0,237.0,51078
28151,2011,1046.0,850.0,196.0,50465
28151,2012,1312.0,935.0,377.0,50035
28151,2013,1219.0,910.0,309.0,49679
28151,2014,948.0,487.0,461.0,49032
28151,2015,853.0,486.0,367.0,47991
28151,2016,886.0,491.0,395.0,47214
28151,2017,1098.0,551.0,547.0,46238
28151,2018,722.0,462.0,260.0,45097
28151,2019,807.0,375.0,432.0,43973
28153,1993,270.0,250.0,20.0,19592
28153,1994,333.0,308.0,25.0,19649
28153,1995,377.0,309.0,68.0,19774
28153,1996,248.0,256.0,-8.0,19911
28153,1997,212.0,251.0,-39.0,20132
28153,1998,211.0,298.0,-87.0,20297
28153,1999,139.0,323.0,-184.0,20637
28153,2000,382.0,272.0,110.0,21342
28153,2001,262.0,307.0,-45.0,21258
28153,2002,178.0,235.0,-57.0,21260
28153,2003,265.0,210.0,55.0,21135
28153,2004,391.0,323.0,68.0,21069
28153,2005,360.0,358.0,2.0,21021
28153,2006,352.0,321.0,31.0,21111
28153,2007,286.0,313.0,-27.0,21276
28153,2008,375.0,319.0,56.0,20963
28153,2009,376.0,324.0,52.0,20763
28153,2010,397.0,381.0,16.0,20743
28153,2011,412.0,264.0,148.0,20629
28153,2012,559.0,489.0,70.0,20628
28153,2013,649.0,535.0,114.0,20476
28153,2014,288.0,384.0,-96.0,20473
28153,2015,269.0,285.0,-16.0,20515
28153,2016,368.0,342.0,26.0,20476
28153,2017,417.0,441.0,-24.0,20450
28153,2018,377.0,286.0,91.0,20289
28153,2019,376.0,284.0,92.0,20186
28155,1993,197.0,209.0,-12.0,10262
28155,1994,240.0,185.0,55.0,10380
28155,1995,299.0,257.0,42.0,10435
28155,1996,270.0,253.0,17.0,10434
28155,1997,311.0,294.0,17.0,10453
28155,1998,217.0,286.0,-69.0,10585
28155,1999,284.0,254.0,30.0,10633
28155,2000,303.0,284.0,19.0,10282
28155,2001,247.0,239.0,8.0,10250
28155,2002,208.0,200.0,8.0,10213
28155,2003,228.0,202.0,26.0,10044
28155,2004,235.0,219.0,16.0,10057
28155,2005,258.0,212.0,46.0,9979
28155,2006,222.0,254.0,-32.0,10022
28155,2007,156.0,184.0,-28.0,10035
28155,2008,183.0,342.0,-159.0,10204
28155,2009,273.0,184.0,89.0,10164
28155,2010,146.0,253.0,-107.0,10271
28155,2011,183.0,163.0,20.0,10194
28155,2012,358.0,353.0,5.0,10090
28155,2013,213.0,249.0,-36.0,9951
28155,2014,118.0,172.0,-54.0,10000
28155,2015,185.0,83.0,102.0,9881
28155,2016,197.0,167.0,30.0,9768
28155,2017,122.0,196.0,-74.0,9743
28155,2018,194.0,157.0,37.0,9748
28155,2019,169.0,135.0,34.0,9702
28157,1993,267.0,202.0,65.0,9448
28157,1994,197.0,227.0,-30.0,9495
28157,1995,247.0,384.0,-137.0,9584
28157,1996,356.0,106.0,250.0,9259
28157,1997,180.0,127.0,53.0,9213
28157,1998,183.0,90.0,93.0,9158
28157,1999,200.0,94.0,106.0,9042
28157,2000,156.0,142.0,14.0,10307
28157,2001,136.0,89.0,47.0,10280
28157,2002,126.0,131.0,-5.0,10266
28157,2003,62.0,151.0,-89.0,10283
28157,2004,153.0,132.0,21.0,10185
28157,2005,133.0,81.0,52.0,10123
28157,2006,162.0,208.0,-46.0,10306
28157,2007,196.0,114.0,82.0,10142
28157,2008,244.0,191.0,53.0,10061
28157,2009,153.0,131.0,22.0,9994
28157,2010,271.0,206.0,65.0,9845
28157,2011,160.0,132.0,28.0,9582
28157,2012,227.0,145.0,82.0,9460
28157,2013,229.0,175.0,54.0,9340
28157,2014,174.0,90.0,84.0,9185
28157,2015,53.0,83.0,-30.0,9089
28157,2016,105.0,111.0,-6.0,9032
28157,2017,139.0,129.0,10.0,8855
28157,2018,59.0,51.0,8.0,8768
28157,2019,88.0,0.0,88.0,8628
28159,1993,247.0,190.0,57.0,19503
28159,1994,217.0,211.0,6.0,19462
28159,1995,247.0,292.0,-45.0,19500
28159,1996,254.0,154.0,100.0,19400
28159,1997,285.0,197.0,88.0,19377
28159,1998,285.0,174.0,111.0,19286
28159,1999,169.0,238.0,-69.0,19253
28159,2000,208.0,234.0,-26.0,20152
28159,2001,237.0,191.0,46.0,20031
28159,2002,252.0,273.0,-21.0,19860
28159,2003,288.0,158.0,130.0,19796
28159,2004,320.0,194.0,126.0,19715
28159,2005,321.0,253.0,68.0,19583
28159,2006,325.0,201.0,124.0,19538
28159,2007,324.0,316.0,8.0,19606
28159,2008,319.0,243.0,76.0,19342
28159,2009,265.0,264.0,1.0,19211
28159,2010,253.0,248.0,5.0,19194
28159,2011,238.0,271.0,-33.0,19045
28159,2012,606.0,426.0,180.0,18981
28159,2013,350.0,317.0,33.0,18764
28159,2014,226.0,155.0,71.0,18610
28159,2015,179.0,153.0,26.0,18452
28159,2016,151.0,117.0,34.0,18357
28159,2017,175.0,232.0,-57.0,18232
28159,2018,197.0,185.0,12.0,18154
28159,2019,152.0,127.0,25.0,17993
28161,1993,410.0,326.0,84.0,12115
28161,1994,289.0,415.0,-126.0,12335
28161,1995,333.0,367.0,-34.0,12290
28161,1996,274.0,192.0,82.0,12245
28161,1997,245.0,257.0,-12.0,12291
28161,1998,0.0,276.0,-276.0,12416
28161,1999,207.0,357.0,-150.0,12627
28161,2000,228.0,409.0,-181.0,13125
28161,2001,363.0,454.0,-91.0,13265
28161,2002,410.0,385.0,25.0,13139
28161,2003,407.0,348.0,59.0,13089
28161,2004,431.0,364.0,67.0,12961
28161,2005,333.0,300.0,33.0,12979
28161,2006,411.0,351.0,60.0,12976
28161,2007,345.0,406.0,-61.0,13036
28161,2008,417.0,380.0,37.0,12857
28161,2009,327.0,354.0,-27.0,12827
28161,2010,407.0,334.0,73.0,12650
28161,2011,368.0,290.0,78.0,12518
28161,2012,746.0,458.0,288.0,12391
28161,2013,420.0,431.0,-11.0,12377
28161,2014,380.0,318.0,62.0,12304
28161,2015,189.0,281.0,-92.0,12457
28161,2016,253.0,271.0,-18.0,12469
28161,2017,353.0,443.0,-90.0,12449
28161,2018,290.0,320.0,-30.0,12376
28161,2019,431.0,235.0,196.0,12104
28163,1993,965.0,357.0,608.0,25397
28163,1994,528.0,1056.0,-528.0,25390
28163,1995,506.0,546.0,-40.0,25418
28163,1996,632.0,370.0,262.0,25181
28163,1997,465.0,376.0,89.0,25376
28163,1998,509.0,438.0,71.0,25500
28163,1999,603.0,416.0,187.0,25208
28163,2000,522.0,420.0,102.0,28119
28163,2001,595.0,378.0,217.0,27764
28163,2002,445.0,436.0,9.0,27735
28163,2003,401.0,432.0,-31.0,27932
28163,2004,504.0,394.0,110.0,27963
28163,2005,531.0,383.0,148.0,28107
28163,2006,541.0,413.0,128.0,28714
28163,2007,559.0,475.0,84.0,28641
28163,2008,548.0,360.0,188.0,28441
28163,2009,551.0,369.0,182.0,28201
28163,2010,595.0,425.0,170.0,28012
28163,2011,522.0,504.0,18.0,28275
28163,2012,919.0,601.0,318.0,28336
28163,2013,638.0,526.0,112.0,28002
28163,2014,429.0,385.0,44.0,27810
28163,2015,407.0,313.0,94.0,27424
28163,2016,394.0,368.0,26.0,28003
28163,2017,522.0,402.0,120.0,28711
28163,2018,361.0,289.0,72.0,29163
28163,2019,346.0,302.0,44.0,29698
29001,1993,362.0,394.0,-32.0,24601
29001,1994,494.0,307.0,187.0,24635
29001,1995,474.0,328.0,146.0,24598
29001,1996,522.0,325.0,197.0,24416
29001,1997,494.0,388.0,106.0,24336
29001,1998,566.0,394.0,172.0,24241
29001,1999,513.0,342.0,171.0,24200
29001,2000,482.0,372.0,110.0,24956
29001,2001,452.0,405.0,47.0,24967
29001,2002,524.0,419.0,105.0,25072
29001,2003,439.0,369.0,70.0,24958
29001,2004,411.0,388.0,23.0,24988
29001,2005,529.0,352.0,177.0,24849
29001,2006,478.0,390.0,88.0,25007
29001,2007,658.0,408.0,250.0,24983
29001,2008,463.0,485.0,-22.0,25399
29001,2009,459.0,468.0,-9.0,25577
29001,2010,447.0,367.0,80.0,25607
29001,2011,392.0,362.0,30.0,25676
29001,2012,460.0,332.0,128.0,25696
29001,2013,476.0,411.0,65.0,25728
29001,2014,370.0,249.0,121.0,25552
29001,2015,142.0,224.0,-82.0,25396
29001,2016,367.0,220.0,147.0,25313
29001,2017,418.0,348.0,70.0,25522
29001,2018,271.0,267.0,4.0,25593
29001,2019,298.0,306.0,-8.0,25511
29003,1993,525.0,589.0,-64.0,14908
29003,1994,421.0,661.0,-240.0,15086
29003,1995,502.0,506.0,-4.0,15220
29003,1996,829.0,750.0,79.0,15233
29003,1997,756.0,799.0,-43.0,15367
29003,1998,844.0,887.0,-43.0,15551
29003,1999,1038.0,1026.0,12.0,15585
29003,2000,892.0,1128.0,-236.0,16522
29003,2001,822.0,1009.0,-187.0,16580
29003,2002,901.0,1028.0,-127.0,16501
29003,2003,765.0,839.0,-74.0,16608
29003,2004,957.0,929.0,28.0,16580
29003,2005,802.0,782.0,20.0,16511
29003,2006,783.0,922.0,-139.0,16861
29003,2007,798.0,712.0,86.0,16834
29003,2008,917.0,958.0,-41.0,16924
29003,2009,855.0,862.0,-7.0,17036
29003,2010,823.0,1071.0,-248.0,17377
29003,2011,860.0,700.0,160.0,17199
29003,2012,995.0,1117.0,-122.0,17311
29003,2013,853.0,992.0,-139.0,17306
29003,2014,611.0,677.0,-66.0,17284
29003,2015,415.0,467.0,-52.0,17316
29003,2016,629.0,692.0,-63.0,17351
29003,2017,902.0,1058.0,-156.0,17473
29003,2018,618.0,723.0,-105.0,17661
29003,2019,555.0,622.0,-67.0,17699
29005,1993,73.0,34.0,39.0,7148
29005,1994,73.0,68.0,5.0,7148
29005,1995,61.0,50.0,11.0,7168
29005,1996,46.0,131.0,-85.0,7275
29005,1997,75.0,24.0,51.0,7097
29005,1998,118.0,47.0,71.0,7035
29005,1999,112.0,44.0,68.0,7021
29005,2000,41.0,17.0,24.0,6389
29005,2001,61.0,142.0,-81.0,6344
29005,2002,67.0,70.0,-3.0,6189
29005,2003,22.0,0.0,22.0,6193
29005,2004,33.0,47.0,-14.0,6153
29005,2005,39.0,48.0,-9.0,6053
29005,2006,80.0,0.0,80.0,5908
29005,2007,40.0,32.0,8.0,5909
29005,2008,32.0,41.0,-9.0,5798
29005,2009,25.0,18.0,7.0,5781
29005,2010,66.0,0.0,66.0,5658
29005,2011,26.0,24.0,2.0,5572
29005,2012,51.0,36.0,15.0,5512
29005,2013,55.0,15.0,40.0,5418
29005,2014,0.0,0.0,0.0,5354
29005,2015,0.0,0.0,0.0,5292
29005,2016,0.0,0.0,0.0,5292
29005,2017,0.0,0.0,0.0,5242
29005,2018,0.0,0.0,0.0,5161
29005,2019,0.0,0.0,0.0,5109
29007,1993,492.0,477.0,15.0,23539
29007,1994,540.0,404.0,136.0,23513
29007,1995,532.0,475.0,57.0,23386
29007,1996,534.0,664.0,-130.0,23474
29007,1997,711.0,623.0,88.0,23459
29007,1998,635.0,710.0,-75.0,23555
29007,1999,663.0,576.0,87.0,23449
29007,2000,663.0,415.0,248.0,25862
29007,2001,699.0,551.0,148.0,25784
29007,2002,613.0,541.0,72.0,25800
29007,2003,652.0,623.0,29.0,25728
29007,2004,615.0,552.0,63.0,25555
29007,2005,583.0,513.0,70.0,25725
29007,2006,679.0,587.0,92.0,25869
29007,2007,701.0,464.0,237.0,25658
29007,2008,550.0,604.0,-54.0,25774
29007,2009,622.0,484.0,138.0,25628
29007,2010,628.0,479.0,149.0,25490
29007,2011,611.0,550.0,61.0,25535
29007,2012,682.0,607.0,75.0,25539
29007,2013,713.0,664.0,49.0,25565
29007,2014,355.0,486.0,-131.0,25841
29007,2015,348.0,278.0,70.0,25976
29007,2016,444.0,516.0,-72.0,25863
29007,2017,765.0,644.0,121.0,25609
29007,2018,463.0,488.0,-25.0,25411
29007,2019,347.0,452.0,-105.0,24962
29009,1993,940.0,1113.0,-173.0,29306
29009,1994,1015.0,1234.0,-219.0,30293
29009,1995,938.0,1220.0,-282.0,31403
29009,1996,1029.0,1384.0,-355.0,32317
29009,1997,1335.0,1272.0,63.0,32722
29009,1998,1216.0,1130.0,86.0,33179
29009,1999,1267.0,1079.0,188.0,33189
29009,2000,1249.0,1079.0,170.0,33971
29009,2001,1132.0,1020.0,112.0,33981
29009,2002,1206.0,1096.0,110.0,34111
29009,2003,1106.0,1137.0,-31.0,34555
29009,2004,1246.0,1259.0,-13.0,34849
29009,2005,1143.0,1121.0,22.0,35241
29009,2006,1080.0,1255.0,-175.0,35756
29009,2007,1182.0,1057.0,125.0,35844
29009,2008,1115.0,1050.0,65.0,35935
29009,2009,1239.0,988.0,251.0,35640
29009,2010,1083.0,967.0,116.0,35588
29009,2011,1106.0,991.0,115.0,35348
29009,2012,1800.0,1797.0,3.0,35334
29009,2013,1458.0,1302.0,156.0,35335
29009,2014,1282.0,1290.0,-8.0,35327
29009,2015,896.0,876.0,20.0,35300
29009,2016,1193.0,1169.0,24.0,35204
29009,2017,1477.0,1605.0,-128.0,35576
29009,2018,1184.0,1312.0,-128.0,35687
29009,2019,1247.0,1252.0,-5.0,35789
29011,1993,282.0,240.0,42.0,11575
29011,1994,309.0,349.0,-40.0,11675
29011,1995,316.0,323.0,-7.0,11749
29011,1996,338.0,387.0,-49.0,11889
29011,1997,391.0,362.0,29.0,11915
29011,1998,355.0,425.0,-70.0,12071
29011,1999,408.0,405.0,3.0,12133
29011,2000,444.0,422.0,22.0,12542
29011,2001,406.0,447.0,-41.0,12684
29011,2002,392.0,520.0,-128.0,12780
29011,2003,335.0,441.0,-106.0,12924
29011,2004,451.0,394.0,57.0,12941
29011,2005,392.0,317.0,75.0,12976
29011,2006,401.0,311.0,90.0,12972
29011,2007,431.0,244.0,187.0,12769
29011,2008,376.0,275.0,101.0,12589
29011,2009,392.0,277.0,115.0,12454
29011,2010,296.0,268.0,28.0,12385
29011,2011,316.0,291.0,25.0,12346
29011,2012,463.0,279.0,184.0,12299
29011,2013,358.0,241.0,117.0,12183
29011,2014,221.0,123.0,98.0,11990
29011,2015,108.0,171.0,-63.0,11834
29011,2016,219.0,247.0,-28.0,11834
29011,2017,237.0,209.0,28.0,11798
29011,2018,223.0,145.0,78.0,11756
29011,2019,113.0,165.0,-52.0,11681
29013,1993,330.0,431.0,-101.0,15268
29013,1994,437.0,342.0,95.0,15313
29013,1995,367.0,429.0,-62.0,15544
29013,1996,462.0,454.0,8.0,15698
29013,1997,496.0,550.0,-54.0,15748
29013,1998,495.0,580.0,-85.0,15826
29013,1999,415.0,506.0,-91.0,16061
29013,2000,365.0,614.0,-249.0,16700
29013,2001,491.0,599.0,-108.0,16801
29013,2002,455.0,603.0,-148.0,17009
29013,2003,501.0,584.0,-83.0,17109
29013,2004,555.0,554.0,1.0,17088
29013,2005,478.0,501.0,-23.0,17117
29013,2006,479.0,559.0,-80.0,17193
29013,2007,442.0,449.0,-7.0,17189
29013,2008,486.0,518.0,-32.0,17194
29013,2009,535.0,384.0,151.0,17044
29013,2010,390.0,403.0,-13.0,17042
29013,2011,369.0,425.0,-56.0,16965
29013,2012,537.0,393.0,144.0,16615
29013,2013,466.0,413.0,53.0,16425
29013,2014,448.0,521.0,-73.0,16514
29013,2015,273.0,281.0,-8.0,16361
29013,2016,373.0,335.0,38.0,16342
29013,2017,485.0,575.0,-90.0,16294
29013,2018,332.0,360.0,-28.0,16320
29013,2019,338.0,319.0,19.0,16213
29015,1993,282.0,478.0,-196.0,14665
29015,1994,263.0,638.0,-375.0,15157
29015,1995,441.0,671.0,-230.0,15540
29015,1996,335.0,618.0,-283.0,16176
29015,1997,346.0,558.0,-212.0,16581
29015,1998,401.0,630.0,-229.0,16955
29015,1999,370.0,607.0,-237.0,17345
29015,2000,451.0,622.0,-171.0,17202
29015,2001,514.0,610.0,-96.0,17399
29015,2002,447.0,668.0,-221.0,17588
29015,2003,454.0,690.0,-236.0,17996
29015,2004,353.0,512.0,-159.0,18336
29015,2005,379.0,543.0,-164.0,18688
29015,2006,589.0,600.0,-11.0,18749
29015,2007,432.0,587.0,-155.0,19025
29015,2008,477.0,581.0,-104.0,19046
29015,2009,470.0,465.0,5.0,18996
29015,2010,449.0,537.0,-88.0,19060
29015,2011,356.0,502.0,-146.0,19046
29015,2012,476.0,586.0,-110.0,19006
29015,2013,492.0,595.0,-103.0,18960
29015,2014,381.0,332.0,49.0,18900
29015,2015,199.0,190.0,9.0,18815
29015,2016,289.0,396.0,-107.0,18947
29015,2017,385.0,754.0,-369.0,19097
29015,2018,313.0,607.0,-294.0,19377
29015,2019,309.0,501.0,-192.0,19477
29017,1993,279.0,247.0,32.0,10919
29017,1994,317.0,288.0,29.0,11103
29017,1995,251.0,259.0,-8.0,11188
29017,1996,293.0,255.0,38.0,11368
29017,1997,242.0,341.0,-99.0,11451
29017,1998,307.0,283.0,24.0,11552
29017,1999,223.0,333.0,-110.0,11829
29017,2000,323.0,403.0,-80.0,12047
29017,2001,275.0,353.0,-78.0,12294
29017,2002,303.0,359.0,-56.0,12367
29017,2003,255.0,296.0,-41.0,12400
29017,2004,366.0,319.0,47.0,12427
29017,2005,305.0,309.0,-4.0,12466
29017,2006,291.0,327.0,-36.0,12496
29017,2007,327.0,336.0,-9.0,12554
29017,2008,348.0,318.0,30.0,12429
29017,2009,322.0,284.0,38.0,12412
29017,2010,332.0,244.0,88.0,12332
29017,2011,322.0,279.0,43.0,12382
29017,2012,442.0,409.0,33.0,12447
29017,2013,376.0,398.0,-22.0,12487
29017,2014,264.0,219.0,45.0,12418
29017,2015,244.0,102.0,142.0,12320
29017,2016,272.0,284.0,-12.0,12204
29017,2017,211.0,418.0,-207.0,12281
29017,2018,305.0,318.0,-13.0,12167
29017,2019,301.0,235.0,66.0,12142
29019,1993,3773.0,4291.0,-518.0,118971
29019,1994,3794.0,4423.0,-629.0,121062
29019,1995,3714.0,4285.0,-571.0,123317
29019,1996,3834.0,4418.0,-584.0,125697
29019,1997,4271.0,4557.0,-286.0,127853
29019,1998,4570.0,4237.0,333.0,128963
29019,1999,4470.0,4390.0,80.0,130179
29019,2000,4600.0,4383.0,217.0,135940
29019,2001,4505.0,4603.0,-98.0,138181
29019,2002,4409.0,4601.0,-192.0,140695
29019,2003,4334.0,4448.0,-114.0,143019
29019,2004,4448.0,4371.0,77.0,145348
29019,2005,4623.0,4918.0,-295.0,148786
29019,2006,4548.0,5425.0,-877.0,152784
29019,2007,4889.0,4979.0,-90.0,155666
29019,2008,5143.0,5177.0,-34.0,158089
29019,2009,4806.0,5116.0,-310.0,160565
29019,2010,4437.0,4603.0,-166.0,163232
29019,2011,4743.0,4904.0,-161.0,166287
29019,2012,5274.0,4520.0,754.0,168868
29019,2013,5484.0,4692.0,792.0,171060
29019,2014,4338.0,3449.0,889.0,172920
29019,2015,2448.0,2667.0,-219.0,174563
29019,2016,4394.0,3725.0,669.0,176579
29019,2017,7090.0,5445.0,1645.0,178297
29019,2018,4344.0,3936.0,408.0,179569
29019,2019,4068.0,3832.0,236.0,181084
29021,1993,2047.0,1726.0,321.0,83328
29021,1994,2179.0,1704.0,475.0,82754
29021,1995,2159.0,1662.0,497.0,82150
29021,1996,2038.0,1767.0,271.0,81828
29021,1997,2148.0,1967.0,181.0,81785
29021,1998,2193.0,2126.0,67.0,81799
