,FIPS,year,num_ind,per_capita_personal_income_dollars,population_persons,hpi,num_disasters,num_ind-1
13843,26079,2012,-107,27389.0,17175.0,209.56,0.0,-69.0
13844,26079,2013,-102,28877.0,17104.0,206.77,0.0,-107.0
13845,26079,2014,-23,29479.0,17296.0,210.19,0.0,-102.0
13846,26079,2015,-21,31596.0,17374.0,218.63,0.0,-23.0
13847,26079,2016,-39,32589.0,17254.0,231.54,0.0,-21.0
13848,26079,2017,-219,32723.0,17283.0,239.59,0.0,-39.0
13849,26079,2018,-140,33272.0,17582.0,263.63,0.0,-219.0
13850,26079,2019,-169,34500.0,17774.0,284.48,0.0,-140.0
13852,26077,1994,704,22046.0,226979.0,241.4,0.0,181.0
13853,26077,1995,1227,23128.0,227286.0,253.92,0.0,704.0
13854,26077,1996,543,24205.0,228122.0,275.75,0.0,1227.0
13855,26077,1997,1157,25192.0,229085.0,289.9,0.0,543.0
13856,26077,1998,1164,25982.0,229476.0,308.54,0.0,1157.0
13857,26077,1999,1673,27335.0,229627.0,318.86,0.0,1164.0
13858,26077,2000,852,27815.0,229867.0,327.39,1.0,1673.0
13859,26077,2001,1519,28748.0,239008.0,344.82,0.0,852.0
13860,26077,2002,7,30381.0,240080.0,362.08,1.0,1519.0
13861,26077,2003,446,30695.0,241937.0,374.95,0.0,7.0
13862,26077,2004,2010,31136.0,243834.0,382.85,1.0,446.0
13863,26077,2005,561,31842.0,242505.0,395.92,0.0,2010.0
13864,26077,2006,741,32377.0,243259.0,410.99,1.0,561.0
13865,26077,2007,460,34020.0,244178.0,411.28,0.0,741.0
13866,26077,2008,582,34906.0,245431.0,404.76,0.0,460.0
13867,26077,2009,-365,36803.0,246862.0,388.16,0.0,582.0
13868,26077,2010,-4,35760.0,249023.0,376.49,0.0,-365.0
13869,26077,2011,-24,36408.0,250738.0,359.02,0.0,-4.0
13870,26077,2012,414,38597.0,252634.0,350.97,0.0,-24.0
13871,26077,2013,333,39660.0,255413.0,349.04,0.0,414.0
13872,26077,2014,560,40358.0,257399.0,356.7,0.0,333.0
13873,26077,2015,-203,41552.0,259063.0,370.97,0.0,560.0
13874,26077,2016,207,44161.0,259816.0,387.66,0.0,-203.0
13875,26077,2017,1152,45128.0,261584.0,402.96,0.0,207.0
13876,26077,2018,219,46373.0,263387.0,425.97,0.0,1152.0
13877,26077,2019,665,48279.0,265120.0,456.01,0.0,219.0
13879,26069,1994,-118,16774.0,25296.0,144.77,0.0,3409.0
13880,26069,1995,-542,17918.0,24327.0,154.35,0.0,-118.0
13881,26069,1996,-347,18293.0,24988.0,170.86,0.0,-542.0
13882,26069,1997,-340,18405.0,25383.0,181.61,0.0,-347.0
13883,26069,1998,-290,18997.0,25572.0,191.63,0.0,-340.0
13884,26069,1999,-282,19402.0,25715.0,202.89,0.0,-290.0
13885,26069,2000,-151,19890.0,25928.0,215.59,1.0,-282.0
13886,26069,2001,-196,20848.0,27334.0,232.61,0.0,-151.0
13887,26069,2002,-254,21513.0,27204.0,242.96,0.0,-196.0
13888,26069,2003,-114,21445.0,27009.0,251.52,0.0,-254.0
13889,26069,2004,-217,22092.0,26882.0,256.63,0.0,-114.0
13890,26069,2005,-306,23309.0,26860.0,272.4,0.0,-217.0
13891,26069,2006,-236,23980.0,26835.0,283.71,1.0,-306.0
13892,26069,2007,-152,24570.0,26869.0,291.55,0.0,-236.0
13893,26069,2008,-222,25428.0,26749.0,286.33,0.0,-152.0
13894,26069,2009,-57,26969.0,26542.0,278.22,0.0,-222.0
13895,26069,2010,-130,27240.0,26174.0,252.33,0.0,-57.0
13896,26069,2011,-31,27974.0,25777.0,233.73,0.0,-130.0
13897,26069,2012,85,29027.0,25599.0,220.73,0.0,-31.0
13898,26069,2013,-230,30380.0,25455.0,217.08,0.0,85.0
13899,26069,2014,-118,31112.0,25433.0,215.3,0.0,-230.0
13900,26069,2015,-62,32138.0,25445.0,223.44,0.0,-118.0
13901,26069,2016,-1,33770.0,25360.0,231.43,0.0,-62.0
13902,26069,2017,-184,34633.0,25307.0,232.86,0.0,-1.0
13903,26069,2018,-157,35945.0,25180.0,250.43,0.0,-184.0
13904,26069,2019,-72,37429.0,25195.0,260.75,0.0,-157.0
13906,26071,1994,-7,15183.0,13196.0,101.31,0.0,9.0
13907,26071,1995,-32,16095.0,13148.0,107.25,0.0,-7.0
13908,26071,1996,8,17173.0,13154.0,115.26,0.0,-32.0
13909,26071,1997,-4,18342.0,13073.0,120.99,0.0,8.0
13910,26071,1998,15,19385.0,13007.0,132.42,0.0,-4.0
13911,26071,1999,13,20186.0,12882.0,137.22,0.0,15.0
13912,26071,2000,12,20976.0,12817.0,144.82,0.0,13.0
13913,26071,2001,19,21651.0,13106.0,150.38,0.0,12.0
13914,26071,2002,9,23338.0,12879.0,161.21,0.0,19.0
13915,26071,2003,-78,23255.0,12753.0,162.0,1.0,9.0
13916,26071,2004,42,24236.0,12668.0,168.17,0.0,-78.0
13917,26071,2005,-7,25376.0,12460.0,184.11,0.0,42.0
13918,26071,2006,36,26162.0,12397.0,194.27,1.0,-7.0
13919,26071,2007,-43,27023.0,12248.0,198.53,0.0,36.0
13920,26071,2008,78,27830.0,12183.0,203.47,0.0,-43.0
13921,26071,2009,32,29639.0,12081.0,207.3,0.0,78.0
13922,26071,2010,18,30030.0,11959.0,202.18,0.0,32.0
13923,26071,2011,-4,32155.0,11813.0,196.1,0.0,18.0
13924,26071,2012,10,33456.0,11767.0,184.18,0.0,-4.0
13925,26071,2013,-13,34947.0,11569.0,183.19,0.0,10.0
13926,26071,2014,-10,35523.0,11506.0,181.41,0.0,-13.0
13927,26071,2015,0,37398.0,11352.0,187.02,0.0,-10.0
13928,26071,2016,49,40283.0,11327.0,178.83,0.0,0.0
13929,26071,2017,-38,41425.0,11168.0,182.98,0.0,49.0
13930,26071,2018,-7,42733.0,11112.0,190.2,0.0,-38.0
13931,26071,2019,9,43968.0,11094.0,185.14,0.0,-7.0
13933,26073,1994,-23,16326.0,56413.0,133.2,0.0,-261.0
13934,26073,1995,-244,16865.0,56583.0,139.87,0.0,-23.0
13935,26073,1996,50,17288.0,56789.0,151.74,0.0,-244.0
13936,26073,1997,-31,17910.0,57214.0,162.49,0.0,50.0
13937,26073,1998,-76,18809.0,57717.0,172.13,0.0,-31.0
13938,26073,1999,-372,19555.0,58394.0,176.81,0.0,-76.0
13939,26073,2000,279,20817.0,59122.0,187.58,0.0,-372.0
13940,26073,2001,-153,21816.0,63444.0,199.39,0.0,279.0
13941,26073,2002,-320,22341.0,64231.0,206.67,1.0,-153.0
13942,26073,2003,-131,22340.0,64907.0,211.95,0.0,-320.0
13943,26073,2004,-8,22443.0,66036.0,218.06,0.0,-131.0
13944,26073,2005,-132,23112.0,67067.0,234.19,0.0,-8.0
13945,26073,2006,-67,24213.0,67788.0,249.52,1.0,-132.0
13946,26073,2007,7,24836.0,68556.0,252.56,0.0,-67.0
13947,26073,2008,148,25316.0,69012.0,245.89,0.0,7.0
13948,26073,2009,-179,26680.0,69328.0,242.11,0.0,148.0
13949,26073,2010,245,26039.0,70026.0,233.65,0.0,-179.0
13950,26073,2011,-33,27151.0,70334.0,212.4,0.0,245.0
13951,26073,2012,343,28100.0,70624.0,217.55,0.0,-33.0
13952,26073,2013,260,28916.0,70679.0,215.61,0.0,343.0
13953,26073,2014,111,29804.0,70240.0,215.31,0.0,260.0
13954,26073,2015,397,31169.0,70116.0,223.74,0.0,111.0
13955,26073,2016,185,32254.0,70798.0,224.5,0.0,397.0
13956,26073,2017,483,32720.0,71247.0,228.58,0.0,185.0
13957,26073,2018,237,33433.0,71035.0,237.72,1.0,483.0
13958,26073,2019,-15,34740.0,70392.0,246.61,0.0,237.0
13960,26075,1994,-175,18379.0,152510.0,214.66,0.0,-204.0
13961,26075,1995,-259,19547.0,152384.0,225.68,0.0,-175.0
13962,26075,1996,-549,20583.0,153414.0,244.33,0.0,-259.0
13963,26075,1997,-401,21366.0,154425.0,261.15,0.0,-549.0
13964,26075,1998,-280,22332.0,155498.0,282.25,0.0,-401.0
13965,26075,1999,-399,23098.0,156130.0,297.36,0.0,-280.0
13966,26075,2000,-439,24500.0,157271.0,312.73,1.0,-399.0
13967,26075,2001,-473,25543.0,158679.0,338.64,0.0,-439.0
13968,26075,2002,-627,25895.0,159772.0,354.33,1.0,-473.0
13969,26075,2003,-237,25936.0,160893.0,365.69,0.0,-627.0
13970,26075,2004,-127,26174.0,162119.0,372.5,0.0,-237.0
13971,26075,2005,-272,27000.0,162140.0,389.19,1.0,-127.0
13972,26075,2006,-303,27462.0,163047.0,400.56,1.0,-272.0
13973,26075,2007,-25,27914.0,163387.0,398.71,0.0,-303.0
13974,26075,2008,499,28696.0,163316.0,379.09,0.0,-25.0
13975,26075,2009,330,29827.0,160825.0,359.3,0.0,499.0
13976,26075,2010,115,29392.0,160114.0,325.62,0.0,330.0
13977,26075,2011,207,30354.0,160201.0,296.96,0.0,115.0
13978,26075,2012,298,31504.0,159666.0,279.43,0.0,207.0
13979,26075,2013,-137,32262.0,159988.0,273.08,0.0,298.0
13980,26075,2014,-156,32777.0,159672.0,281.6,0.0,-137.0
13981,26075,2015,77,33950.0,159464.0,301.23,0.0,-156.0
13982,26075,2016,24,35678.0,159325.0,318.64,0.0,77.0
13983,26075,2017,-923,37112.0,158345.0,330.2,0.0,24.0
13984,26075,2018,-222,37821.0,158653.0,356.16,0.0,-923.0
13985,26075,2019,-16,39173.0,158594.0,377.97,0.0,-222.0
13987,26099,1994,10650,22341.0,747798.0,253.08,0.0,23705.0
13988,26099,1995,6823,23980.0,754837.0,263.71,0.0,10650.0
13989,26099,1996,-1140,25107.0,765957.0,284.62,0.0,6823.0
13990,26099,1997,-474,26032.0,778699.0,303.55,0.0,-1140.0
13991,26099,1998,-992,27952.0,783031.0,330.31,1.0,-474.0
13992,26099,1999,-2084,29353.0,786866.0,347.92,1.0,-992.0
13993,26099,2000,-3893,31066.0,792082.0,366.17,1.0,-2084.0
13994,26099,2001,-3992,33164.0,790846.0,394.44,0.0,-3893.0
13995,26099,2002,-2314,32623.0,800571.0,412.79,1.0,-3992.0
13996,26099,2003,-3047,32418.0,808457.0,424.69,0.0,-2314.0
13997,26099,2004,-2488,33239.0,815982.0,430.2,1.0,-3047.0
13998,26099,2005,-2092,33575.0,823418.0,443.28,1.0,-2488.0
13999,26099,2006,-594,34620.0,828765.0,455.28,1.0,-2092.0
14000,26099,2007,370,35017.0,833328.0,446.88,0.0,-594.0
14001,26099,2008,797,35921.0,835703.0,417.68,0.0,370.0
14002,26099,2009,479,36037.0,837857.0,365.91,0.0,797.0
14003,26099,2010,97,33778.0,839435.0,318.86,0.0,479.0
14004,26099,2011,-1437,34430.0,841126.0,291.56,0.0,97.0
14005,26099,2012,-2031,36528.0,844159.0,281.64,0.0,-1437.0
14006,26099,2013,-3331,37898.0,849761.0,285.51,0.0,-2031.0
14007,26099,2014,-1316,38277.0,857146.0,312.66,0.0,-3331.0
14008,26099,2015,-405,40076.0,862914.0,346.04,1.0,-1316.0
14009,26099,2016,-850,42513.0,865031.0,362.86,0.0,-405.0
14010,26099,2017,662,43206.0,868329.0,382.48,0.0,-850.0
14011,26099,2018,478,44439.0,870867.0,411.21,0.0,662.0
14012,26099,2019,-218,46079.0,872089.0,437.95,0.0,478.0
14014,26087,1994,-1067,19522.0,79865.0,233.31,0.0,-1073.0
14015,26087,1995,-1359,21549.0,81215.0,244.89,0.0,-1067.0
14016,26087,1996,-1359,22171.0,83505.0,271.51,0.0,-1359.0
14017,26087,1997,-919,22889.0,85535.0,289.94,1.0,-1359.0
14018,26087,1998,-943,23838.0,86859.0,317.36,0.0,-919.0
14019,26087,1999,-717,25186.0,88229.0,336.45,0.0,-943.0
14020,26087,2000,-1062,26908.0,89391.0,356.16,0.0,-717.0
14021,26087,2001,-809,28493.0,88271.0,385.6,0.0,-1062.0
14022,26087,2002,-695,28059.0,89102.0,404.08,1.0,-809.0
14023,26087,2003,-544,27666.0,90035.0,412.81,0.0,-695.0
14024,26087,2004,-574,28086.0,90573.0,421.31,1.0,-544.0
14025,26087,2005,-667,28758.0,91125.0,434.28,0.0,-574.0
14026,26087,2006,-460,29702.0,91739.0,448.2,1.0,-667.0
14027,26087,2007,-27,30200.0,91691.0,445.49,0.0,-460.0
14028,26087,2008,117,30785.0,91130.0,421.65,0.0,-27.0
14029,26087,2009,353,31415.0,89914.0,382.12,0.0,117.0
14030,26087,2010,-153,29853.0,88774.0,341.74,0.0,353.0
14031,26087,2011,-300,31049.0,88210.0,303.71,0.0,-153.0
14032,26087,2012,-242,33045.0,88095.0,288.14,0.0,-300.0
14033,26087,2013,-406,34950.0,88200.0,289.87,0.0,-242.0
14034,26087,2014,-385,35640.0,88299.0,308.11,0.0,-406.0
14035,26087,2015,-273,36854.0,88202.0,333.03,0.0,-385.0
14036,26087,2016,-350,38682.0,88376.0,353.36,0.0,-273.0
14037,26087,2017,-1050,39554.0,88227.0,371.81,0.0,-350.0
14038,26087,2018,-277,41620.0,88218.0,399.66,0.0,-1050.0
14039,26087,2019,-431,43292.0,87987.0,423.75,0.0,-277.0
14046,26085,1999,-188,17712.0,10424.0,100.0,0.0,-237.0
14047,26085,2000,-201,18736.0,10627.0,112.59,0.0,-188.0
14048,26085,2001,-157,19421.0,11338.0,122.93,0.0,-201.0
14049,26085,2002,-50,19961.0,11444.0,130.08,0.0,-157.0
14050,26085,2003,-147,20425.0,11390.0,136.55,0.0,-50.0
14051,26085,2004,-89,20635.0,11611.0,140.48,0.0,-147.0
14052,26085,2005,-145,20963.0,11757.0,147.25,0.0,-89.0
14053,26085,2006,42,20602.0,11792.0,153.11,1.0,-145.0
14054,26085,2007,-49,20780.0,11707.0,148.84,0.0,42.0
14055,26085,2008,-88,21425.0,11692.0,155.44,0.0,-49.0
14056,26085,2009,44,22972.0,11629.0,153.1,1.0,-88.0
14057,26085,2010,-15,23738.0,11593.0,139.92,0.0,44.0
14058,26085,2011,-3,24907.0,11504.0,128.75,0.0,-15.0
14059,26085,2012,13,25911.0,11456.0,122.42,0.0,-3.0
14060,26085,2013,6,26176.0,11462.0,126.14,0.0,13.0
14061,26085,2014,-62,26520.0,11395.0,117.17,0.0,6.0
14062,26085,2015,76,27413.0,11399.0,132.3,0.0,-62.0
14063,26085,2016,-25,28314.0,11691.0,118.59,0.0,76.0
14064,26085,2017,-230,29338.0,11861.0,130.87,0.0,-25.0
14065,26085,2018,39,30009.0,11977.0,132.93,0.0,-230.0
14066,26085,2019,-9,31925.0,11850.0,148.58,0.0,39.0
14078,26083,2004,-3,25982.0,2174.0,100.0,0.0,15.0
14079,26083,2005,29,26173.0,2125.0,92.77,0.0,-3.0
14080,26083,2006,-31,27665.0,2068.0,105.79,1.0,29.0
14081,26083,2007,-1,28430.0,2087.0,106.57,0.0,-31.0
14082,26083,2008,-5,30307.0,2104.0,108.63,0.0,-1.0
14083,26083,2009,-6,32201.0,2119.0,108.43,0.0,-5.0
14084,26083,2010,-3,33478.0,2131.0,109.68,0.0,-6.0
14085,26083,2011,-35,34385.0,2169.0,107.94,0.0,-3.0
14086,26083,2012,-5,36183.0,2180.0,104.18,0.0,-35.0
14087,26083,2013,21,37441.0,2169.0,106.6,0.0,-5.0
14088,26083,2014,-35,37369.0,2144.0,110.33,1.0,21.0
14089,26083,2015,0,38370.0,2175.0,105.11,0.0,-35.0
14090,26083,2016,-4,41810.0,2124.0,102.88,0.0,0.0
14091,26083,2017,19,42937.0,2143.0,112.73,0.0,-4.0
14092,26083,2018,-29,45194.0,2087.0,113.0,0.0,19.0
14093,26083,2019,-19,46997.0,2076.0,107.12,0.0,-29.0
14095,26091,1994,-544,19035.0,94827.0,207.9,0.0,-356.0
14096,26091,1995,-736,20744.0,95335.0,220.7,0.0,-544.0
14097,26091,1996,-479,21146.0,96323.0,238.86,0.0,-736.0
14098,26091,1997,-497,21704.0,97059.0,256.62,0.0,-479.0
14099,26091,1998,-306,22828.0,97889.0,275.41,0.0,-497.0
14100,26091,1999,-632,23999.0,98609.0,284.53,0.0,-306.0
14101,26091,2000,-335,25057.0,99780.0,302.23,1.0,-632.0
14102,26091,2001,-389,26330.0,99069.0,324.19,0.0,-335.0
14103,26091,2002,-513,26672.0,99626.0,339.47,0.0,-389.0
14104,26091,2003,-352,26894.0,100293.0,349.89,0.0,-513.0
14105,26091,2004,-532,27709.0,100704.0,354.12,0.0,-352.0
14106,26091,2005,-195,28185.0,101216.0,366.28,0.0,-532.0
14107,26091,2006,-230,28950.0,101367.0,380.32,1.0,-195.0
14108,26091,2007,-177,29386.0,101715.0,374.78,0.0,-230.0
14109,26091,2008,232,29663.0,101657.0,361.45,0.0,-177.0
14110,26091,2009,153,29995.0,101169.0,327.5,0.0,232.0
14111,26091,2010,128,29021.0,100250.0,307.38,0.0,153.0
14112,26091,2011,210,30285.0,99763.0,275.5,0.0,128.0
14113,26091,2012,-235,32009.0,99370.0,263.08,0.0,210.0
14114,26091,2013,-63,32959.0,99041.0,254.96,0.0,-235.0
14115,26091,2014,-164,32717.0,98850.0,258.91,0.0,-63.0
14116,26091,2015,-31,34097.0,98774.0,276.97,0.0,-164.0
14117,26091,2016,-425,36161.0,98432.0,293.87,0.0,-31.0
14118,26091,2017,-497,36678.0,98595.0,311.4,0.0,-425.0
14119,26091,2018,-213,37773.0,98511.0,334.27,0.0,-497.0
14120,26091,2019,-236,39529.0,98118.0,355.69,0.0,-213.0
14122,26089,1994,-181,21298.0,17638.0,140.87,0.0,-217.0
14123,26089,1995,-239,23010.0,17936.0,154.04,0.0,-181.0
14124,26089,1996,-15,23453.0,18207.0,172.03,0.0,-239.0
14125,26089,1997,-168,25182.0,18396.0,184.56,0.0,-15.0
14126,26089,1998,-103,26563.0,18819.0,197.58,0.0,-168.0
14127,26089,1999,-22,27820.0,19142.0,208.44,0.0,-103.0
14128,26089,2000,-162,28852.0,19370.0,220.34,0.0,-22.0
14129,26089,2001,-44,29144.0,21257.0,249.38,0.0,-162.0
14130,26089,2002,-14,31661.0,21490.0,267.04,0.0,-44.0
14131,26089,2003,-142,33160.0,21518.0,279.47,0.0,-14.0
14132,26089,2004,-79,34645.0,21792.0,288.6,0.0,-142.0
14133,26089,2005,20,37214.0,21859.0,303.73,0.0,-79.0
14134,26089,2006,-50,38515.0,21813.0,323.98,1.0,20.0
14135,26089,2007,-20,39279.0,21818.0,327.99,0.0,-50.0
14136,26089,2008,55,39681.0,21809.0,332.3,0.0,-20.0
14137,26089,2009,20,42179.0,21731.0,323.68,0.0,55.0
14138,26089,2010,24,39465.0,21724.0,311.26,0.0,20.0
14139,26089,2011,274,40839.0,21705.0,296.35,0.0,24.0
14140,26089,2012,-69,44339.0,21428.0,279.93,0.0,274.0
14141,26089,2013,-107,51755.0,21380.0,271.98,0.0,-69.0
14142,26089,2014,-60,55196.0,21475.0,283.38,0.0,-107.0
14143,26089,2015,-62,61698.0,21596.0,294.04,0.0,-60.0
14144,26089,2016,-19,60120.0,21633.0,312.52,0.0,-62.0
14145,26089,2017,-345,61558.0,21508.0,326.35,0.0,-19.0
14146,26089,2018,31,62660.0,21638.0,348.48,0.0,-345.0
14147,26089,2019,-56,66260.0,21662.0,374.74,0.0,31.0
14149,26097,1994,-61,18479.0,10809.0,100.0,0.0,-110.0
14150,26097,1995,2,19936.0,10930.0,109.15,1.0,-61.0
14151,26097,1996,3,21351.0,11040.0,127.25,0.0,2.0
14152,26097,1997,-5,22866.0,11092.0,122.26,0.0,3.0
14153,26097,1998,39,23708.0,11086.0,143.47,0.0,-5.0
14154,26097,1999,-34,24888.0,11041.0,140.32,0.0,39.0
14155,26097,2000,25,25275.0,11103.0,145.11,0.0,-34.0
14156,26097,2001,88,26556.0,11938.0,159.94,0.0,25.0
14157,26097,2002,26,26861.0,11803.0,170.12,0.0,88.0
14158,26097,2003,-20,26172.0,11725.0,175.18,0.0,26.0
14159,26097,2004,51,26664.0,11656.0,179.22,0.0,-20.0
14160,26097,2005,-74,27818.0,11647.0,186.4,0.0,51.0
14161,26097,2006,34,27695.0,11596.0,201.52,1.0,-74.0
14162,26097,2007,15,27936.0,11474.0,206.13,0.0,34.0
14163,26097,2008,175,29120.0,11448.0,205.85,0.0,15.0
14164,26097,2009,6,31158.0,11248.0,203.2,0.0,175.0
14165,26097,2010,74,31442.0,11159.0,192.97,0.0,6.0
14166,26097,2011,130,32601.0,11077.0,182.96,0.0,74.0
14167,26097,2012,-43,34032.0,11012.0,176.54,0.0,130.0
14168,26097,2013,-36,35729.0,11066.0,176.75,0.0,-43.0
14169,26097,2014,25,36487.0,11002.0,186.29,0.0,-36.0
14170,26097,2015,36,36924.0,10990.0,181.14,0.0,25.0
14171,26097,2016,68,39541.0,10814.0,187.93,0.0,36.0
14172,26097,2017,-2,41033.0,10713.0,183.15,0.0,68.0
14173,26097,2018,-21,41819.0,10758.0,171.86,0.0,-2.0
14174,26097,2019,-4,43414.0,10790.0,190.45,0.0,-21.0
14181,26095,1999,7,18170.0,6791.0,100.0,0.0,-7.0
14182,26095,2000,77,18112.0,6754.0,101.91,0.0,7.0
14183,26095,2001,-9,18531.0,7006.0,107.02,0.0,77.0
14184,26095,2002,62,19549.0,7089.0,109.34,0.0,-9.0
14185,26095,2003,36,19754.0,7026.0,112.67,0.0,62.0
14186,26095,2004,27,20556.0,6918.0,111.7,0.0,36.0
14187,26095,2005,54,20976.0,6894.0,120.3,0.0,27.0
14188,26095,2006,45,20345.0,6810.0,124.35,1.0,54.0
14189,26095,2007,37,21223.0,6736.0,131.57,0.0,45.0
14190,26095,2008,-17,21812.0,6791.0,126.7,0.0,37.0
14191,26095,2009,18,23011.0,6680.0,118.8,0.0,-17.0
14192,26095,2010,-6,23818.0,6614.0,115.82,0.0,18.0
14193,26095,2011,-4,24819.0,6604.0,108.25,0.0,-6.0
14194,26095,2012,-11,25260.0,6524.0,105.76,0.0,-4.0
14195,26095,2013,52,26067.0,6479.0,99.74,0.0,-11.0
14196,26095,2014,0,26022.0,6505.0,100.39,0.0,52.0
14197,26095,2015,0,26832.0,6414.0,96.66,0.0,0.0
14198,26095,2016,0,28768.0,6431.0,104.11,0.0,0.0
14199,26095,2017,0,29368.0,6332.0,98.08,0.0,0.0
14200,26095,2018,0,29960.0,6372.0,101.8,0.0,0.0
14201,26095,2019,0,31063.0,6336.0,102.22,0.0,0.0
14203,26093,1994,-2617,24181.0,125231.0,268.17,0.0,-2054.0
14204,26093,1995,-3220,26535.0,129010.0,278.97,0.0,-2617.0
14205,26093,1996,-3348,27695.0,133334.0,301.48,0.0,-3220.0
14206,26093,1997,-3057,28814.0,137810.0,320.21,0.0,-3348.0
14207,26093,1998,-3617,30406.0,141853.0,344.35,0.0,-3057.0
14208,26093,1999,-4040,32687.0,146317.0,360.54,0.0,-3617.0
14209,26093,2000,-3736,33997.0,151496.0,379.73,0.0,-4040.0
14210,26093,2001,-3946,36054.0,158345.0,410.52,0.0,-3736.0
14211,26093,2002,-3597,36854.0,163146.0,432.48,1.0,-3946.0
14212,26093,2003,-2536,36093.0,167833.0,447.81,0.0,-3597.0
14213,26093,2004,-2999,35921.0,171357.0,455.61,1.0,-2536.0
14214,26093,2005,-3065,36030.0,175245.0,469.92,1.0,-2999.0
14215,26093,2006,-2254,37335.0,178819.0,487.37,1.0,-3065.0
14216,26093,2007,-1289,38272.0,181620.0,479.67,0.0,-2254.0
14217,26093,2008,-585,39837.0,181903.0,447.59,0.0,-1289.0
14218,26093,2009,-630,40653.0,181171.0,403.34,0.0,-585.0
14219,26093,2010,-473,38426.0,181082.0,359.3,0.0,-630.0
14220,26093,2011,-1090,39722.0,180972.0,329.87,0.0,-473.0
14221,26093,2012,-1502,42875.0,182052.0,320.7,0.0,-1090.0
14222,26093,2013,-2140,45320.0,182805.0,327.31,0.0,-1502.0
14223,26093,2014,-1603,45848.0,184238.0,356.39,0.0,-2140.0
14224,26093,2015,-1099,47922.0,185567.0,392.74,0.0,-1603.0
14225,26093,2016,-1997,50917.0,187221.0,411.99,0.0,-1099.0
14226,26093,2017,-3435,53641.0,188585.0,436.3,0.0,-1997.0
14227,26093,2018,-864,55541.0,189923.0,465.34,0.0,-3435.0
14228,26093,2019,-1316,57180.0,191259.0,497.38,0.0,-864.0
14230,26045,1994,-835,20763.0,96059.0,228.09,0.0,-492.0
14231,26045,1995,-771,22149.0,97305.0,235.32,0.0,-835.0
14232,26045,1996,-328,23114.0,98570.0,248.98,0.0,-771.0
14233,26045,1997,-230,24033.0,99716.0,262.96,0.0,-328.0
14234,26045,1998,-326,25070.0,100369.0,280.39,0.0,-230.0
14235,26045,1999,-146,25602.0,101022.0,289.86,0.0,-326.0
14236,26045,2000,-10,26765.0,101612.0,301.6,0.0,-146.0
14237,26045,2001,-99,27900.0,104000.0,324.6,0.0,-10.0
14238,26045,2002,-369,29548.0,104848.0,341.25,1.0,-99.0
14239,26045,2003,-385,29684.0,105794.0,355.3,0.0,-369.0
14240,26045,2004,-44,29465.0,107090.0,366.72,1.0,-385.0
14241,26045,2005,-405,29971.0,107533.0,381.4,1.0,-44.0
14242,26045,2006,-27,29673.0,108073.0,401.13,1.0,-405.0
14243,26045,2007,-308,30788.0,108364.0,396.52,0.0,-27.0
14244,26045,2008,-37,31827.0,108358.0,385.19,0.0,-308.0
14245,26045,2009,306,32912.0,108021.0,366.92,1.0,-37.0
14246,26045,2010,-612,32102.0,107430.0,325.17,0.0,306.0
14247,26045,2011,-298,33056.0,107838.0,304.43,0.0,-612.0
14248,26045,2012,106,34011.0,107927.0,292.18,0.0,-298.0
14249,26045,2013,64,34480.0,108013.0,281.44,0.0,106.0
14250,26045,2014,-286,35299.0,108288.0,290.16,0.0,64.0
14251,26045,2015,141,36433.0,108668.0,306.36,0.0,-286.0
14252,26045,2016,-255,38554.0,108701.0,319.79,0.0,141.0
14253,26045,2017,-436,39440.0,109220.0,335.29,0.0,-255.0
14254,26045,2018,-260,40659.0,109479.0,360.21,0.0,-436.0
14255,26045,2019,-142,42089.0,109684.0,388.4,0.0,-260.0
14257,26049,1994,1632,19828.0,431755.0,230.64,0.0,2241.0
14258,26049,1995,1259,21872.0,432133.0,242.88,0.0,1632.0
14259,26049,1996,1069,22977.0,433930.0,265.47,0.0,1259.0
14260,26049,1997,2382,23916.0,435313.0,284.27,0.0,1069.0
14261,26049,1998,1797,24314.0,435312.0,304.93,1.0,2382.0
14262,26049,1999,728,25065.0,435691.0,316.86,0.0,1797.0
14263,26049,2000,305,25765.0,437349.0,331.33,0.0,728.0
14264,26049,2001,143,26887.0,436965.0,353.34,0.0,305.0
14265,26049,2002,-405,26689.0,438584.0,369.81,1.0,143.0
14266,26049,2003,-13,26804.0,440062.0,379.95,0.0,-405.0
14267,26049,2004,310,27536.0,441689.0,385.47,1.0,-13.0
14268,26049,2005,852,27983.0,442534.0,394.84,1.0,310.0
14269,26049,2006,1348,28391.0,442508.0,409.19,1.0,852.0
14270,26049,2007,2689,29320.0,441164.0,400.35,0.0,1348.0
14271,26049,2008,3849,29787.0,438109.0,377.46,0.0,2689.0
14272,26049,2009,3561,30302.0,433082.0,342.05,0.0,3849.0
14273,26049,2010,2239,29538.0,427989.0,296.04,0.0,3561.0
14274,26049,2011,2927,30420.0,424926.0,268.01,0.0,2239.0
14275,26049,2012,2558,32081.0,422062.0,254.77,0.0,2927.0
14276,26049,2013,1999,33165.0,418243.0,250.58,0.0,2558.0
14277,26049,2014,1586,33913.0,415713.0,265.64,0.0,1999.0
14278,26049,2015,853,35258.0,412950.0,292.09,0.0,1586.0
14279,26049,2016,653,37118.0,410574.0,308.48,0.0,853.0
14280,26049,2017,1146,38215.0,409054.0,326.24,1.0,653.0
14281,26049,2018,136,39198.0,407673.0,350.09,0.0,1146.0
